"Name","Region","Electorate_05","CON_05","LAB_05","LIB_05","NAT_05","MIN_05","OTH_05","Abstained_05","Winner_05","CON_share_05","LAB_share_05","LIB_share_05","NAT_share_05","MIN_share_05","OTH_share_05","CON_share_all_05","LAB_share_all_05","LIB_share_all_05","NAT_share_all_05","MIN_share_all_05","OTH_share_all_05","Abstained_share_all_05","Electorate_10","CON_10","LAB_10","LIB_10","NAT_10","MIN_10","OTH_10","Abstained_10","Winner_10","CON_share_10","LAB_share_10","LIB_share_10","NAT_share_10","MIN_share_10","OTH_share_10","CON_share_all_10","LAB_share_all_10","LIB_share_all_10","NAT_share_all_10","MIN_share_all_10","OTH_share_all_10","Abstained_share_all_10"
"Tewkesbury",15,74455,22054,10347,12491,0,280,1684,27599,"CON",47.0676114051562,22.0825507939218,26.6582721529793,0,0.597575550623186,3.59399009731945,29.6205761869586,13.8969847558928,16.7765764555772,0,0.376066080182661,2.26176885367,37.0680276677188,76655,25472,6253,19162,0,0,3074,22694,"CON",47.204462482163,11.5879987398306,35.5108318971109,0,0,5.69670688089546,33.229404474594,8.15732828908747,24.997717043898,0,0,4.01017546148327,29.6053747309373
"Thanet North",20,67326,19262,12868,6329,0,0,2287,26580,"CON",47.273351985471,31.5810140872724,15.5328130368625,0,0,5.61282089039415,28.6100466387428,19.112972699997,9.40052877046015,0,0,3.39690461337373,39.4795472774262,69432,22826,9298,8400,0,0,2819,26089,"CON",52.6636365733798,21.4521376000738,19.3802920886879,0,0,6.50393373785848,32.8753312593617,13.3915197603411,12.0981679917041,0,0,4.06008756769213,37.574893420901
"Thanet South",20,70223,18892,18304,5357,0,0,2599,25071,"CON",41.8408929836995,40.5386250885897,11.8643692416726,0,0,5.75611268603827,26.9028665821739,26.0655340842744,7.62855474702021,0,0,3.70106660211042,35.7019779844211,71596,22043,14426,6935,0,0,2529,25663,"CON",47.9894629133738,31.4066139812335,15.0980776348159,0,0,5.50584547057671,30.7880328509973,20.149170344712,9.6862953237611,0,0,3.53232024135427,35.8441812391754
"Thirsk and Malton",7,75501,27774,10364,8677,0,0,2641,26045,"CON",56.1590100291168,20.9560012940796,17.5448883856357,0,0,5.34010029116791,36.7862677315532,13.7269705037019,11.4925630124104,0,0,3.4979669143455,34.4962318379889,76231,20167,5169,8886,0,0,3920,38089,"CON",52.8734728121231,13.551989932358,23.2971527450055,0,0,10.2773845105133,26.4551166848133,6.78070601198987,11.656675105928,0,0,5.14226495782556,49.9652372394433
"Thornbury and Yate",15,64541,14478,4975,25466,0,0,1677,17945,"LIB",31.0713365954159,10.6768821358056,54.6527598935531,0,0,3.59902137522534,22.4322523667126,7.70827845865419,39.4570892920779,0,0,2.5983483367162,27.8040315458391,64092,17916,3385,25032,0,0,1893,15866,"LIB",37.1500850163812,7.01903537510886,51.9056110811595,0,0,3.92526852735039,27.9535667478,5.28147038631967,39.0563564875492,0,0,2.95356674780004,24.7550396305311
"Thurrock",14,74973,14261,20024,4505,0,0,2390,33793,"LAB",34.6308887809616,48.6255463817387,10.9397765905779,0,0,5.80378824672171,19.0215144118549,26.70828164806,6.00882984541101,0,0,3.1878142798074,45.0735598148667,77758,16869,16777,4901,0,3618,3656,31937,"CON",36.8149974902337,36.6142161890836,10.6959690971389,0,7.8959429082735,7.97887431527029,21.6942308186939,21.5759150183904,6.30288844877697,0,4.65289745106613,4.70176702075671,41.0723012423159
"Tiverton and Honiton",18,73214,22629,8582,14354,0,0,5426,22223,"CON",44.3784197211273,16.8304210546959,28.1500656978683,0,0,10.6410935263086,30.9080230556997,11.7218018411779,19.6055399240582,0,0,7.41115087278389,30.3534843062802,76810,27614,4907,18294,0,0,4079,21916,"CON",50.3042226837177,8.93904616169345,33.3260465624658,0,0,7.430684592123,35.9510480406197,6.38849108189038,23.8172113006119,0,0,5.31050644447338,28.5327431324046
"Tonbridge and Malling",20,68444,24356,11005,8979,0,0,1721,22383,"CON",52.8777056512017,23.8922298690866,19.4937148563861,0,0,3.73634962332559,35.5852960084156,16.0788381742739,13.1187540178832,0,0,2.51446437963883,32.7026474197884,71790,29723,6476,11545,0,0,3570,20476,"CON",57.9237634953424,12.620337529719,22.4987332891609,0,0,6.95716568577776,41.4027023262293,9.0207549798022,16.0816269675442,0,0,4.97283744254074,28.5220782838836
"Tooting",17,71845,12917,18165,8229,0,0,3048,29486,"LAB",30.4941098703935,42.8834486177672,19.4268042210628,0,0,7.19563729077646,17.9789825318394,25.2835966316376,11.4538242048855,0,0,4.24246642076693,41.0411302108706,73836,19514,22038,7509,0,0,1594,23181,"LAB",38.5233441910966,43.5060704767545,14.8238081137104,0,0,3.14677721843846,26.4288422991495,29.8472289939867,10.1698358524297,0,0,2.15883850696137,31.3952543474728
"Torbay",18,74761,16638,6699,19440,0,0,3611,28373,"LIB",35.8670345779081,14.441234802104,41.9073898422006,0,0,7.78434077778736,22.254919008574,8.96055429970172,26.0028624550233,0,0,4.83005845293669,37.9516057837643,76151,19048,3231,23126,0,2628,1177,26941,"LIB",38.7075797602113,6.56573867100183,46.9945133103028,0,5.34037797195692,2.39179028652713,25.0134600990138,4.24288584522856,30.3686097359194,0,3.45103806909955,1.54561332090189,35.3783929298368
"Torfaen",12,60670,5680,20471,5677,2243,1145,761,24693,"LAB",15.7878644689663,56.9002418211635,15.7795258081552,6.23453873307947,3.18258887622648,2.11524029240904,9.36212296027691,33.7415526619417,9.35717817702324,3.69704961265864,1.88725894181638,1.25432668534696,40.7005109609362,61178,7541,16847,6264,2005,1657,3326,23538,"LAB",20.0345377258236,44.7582359192349,16.6418703506908,5.32678002125398,4.40223166843783,8.83634431455898,12.3263264572232,27.5376769426918,10.2389747948609,3.27732191310602,2.70848998005819,5.43659485435941,38.4746150577005
"Totnes",18,67366,19434,5091,17817,0,0,2990,22034,"CON",42.8703785405453,11.2304773669814,39.3033618635842,0,0,6.59578222888909,28.8483804886738,7.55722471276311,26.4480598521509,0,0,4.43844075646469,32.7078941899475,67937,21940,3538,17013,0,2890,2462,20094,"CON",45.8583282820893,7.3950212152248,35.560061032962,0,6.04059110005643,5.14599836966745,32.2946259034105,5.20776601851716,25.0423186187203,0,4.25394115136082,3.62394571441188,29.5774025935793
"Tottenham",16,66231,4277,18344,5310,0,2013,1719,34568,"LAB",13.5078798597732,57.9351293307646,16.7703628841234,0,6.35757824590216,5.42904967943657,6.45770107653516,27.6969998943093,8.01739366761788,0,3.03936223218734,2.59546133985596,52.1930817894943,69933,6064,24128,7197,0,0,3298,29246,"LAB",14.904023398137,59.3014967925873,17.6886966352889,0,0,8.10578317398678,8.67115667853517,34.5015943831953,10.2912787954185,0,0,4.71594240201336,41.8200277408377
"Truro and Falmouth",18,64651,14399,6564,18694,0,0,2586,22408,"LIB",34.0861207774069,15.538669128613,44.253485784627,0,0,6.12172430935303,22.2718906126742,10.1529752053333,28.9152526643053,0,0,3.99993812934061,34.6599433883467,70598,20349,4697,19914,0,0,3808,21830,"CON",41.7261318897638,9.6313156167979,40.8341535433071,0,0,7.80839895013123,28.8237627128247,6.65316297912122,28.2075979489504,0,0,5.39392050766311,30.9215558514406
"Tunbridge Wells",20,68936,23092,9134,11525,0,0,1570,23615,"CON",50.952097261755,20.1540124886918,25.4297124953112,0,0,3.46417775424196,33.4977370314495,13.2499709875827,16.7184054775444,0,0,2.27747475919694,34.2564117442265,72042,28302,5448,12726,0,0,3844,21722,"CON",56.2440381558029,10.8267090620032,25.2901430842607,0,0,7.63910969793323,39.2854168401766,7.56225535104522,17.6646955942367,0,0,5.33577635268316,30.1518558618584
"Twickenham",17,72015,16732,5868,26695,0,0,2393,20327,"LIB",32.3711499767838,11.352731775267,51.6464169633184,0,0,4.62970128463086,23.2340484621259,8.14830243699229,37.0686662500868,0,0,3.32291883635354,28.2260640144414,79861,20343,4583,32483,0,0,2312,20140,"LIB",34.0633947857538,7.67401751477705,54.3912526581939,0,0,3.87133504127526,25.4730093537521,5.73872102778578,40.6744218078912,0,0,2.89503011482451,25.2188176957464
"Tynemouth",4,71226,17202,22939,6767,0,0,0,24318,"LAB",36.6717830647224,48.902106250533,14.4261106847446,0,0,0,24.1512930671384,32.2059360345941,9.5007441102968,0,0,0,34.1420267879707,75680,18121,23860,7845,0,0,2842,23012,"LAB",34.4060909850384,45.3026505658085,14.8951925267715,0,0,5.39606592238171,23.9442389006343,31.5274841437632,10.3660147991543,0,0,3.75528541226216,30.406976744186
"Tyneside North",4,71931,7415,24059,9413,0,0,74,30970,"LAB",18.102585386099,58.7363589756109,22.9803959864261,0,0,0.180659651863968,10.3084900807719,33.4473314704369,13.0861520067843,0,0,0.10287636763009,43.0551500743768,77690,8514,23505,10621,0,0,3765,31285,"LAB",18.347160866286,50.6518694106239,22.8876198685486,0,0,8.11334985454154,10.9589393744369,30.2548590552195,13.6710001287167,0,0,4.84618355000644,40.2690178916205
"Tyrone West",3,60286,2981,3949,7742,16910,11905,0,16799,"NAT",6.85492216064571,9.08087474417642,17.8030215926599,38.8851840780003,27.3759974245177,0,4.94476329496069,6.55044288889626,12.8421192316624,28.0496300965398,19.747536741532,0,27.8655077464088,61148,5281,5212,7365,18050,859,508,23873,"NAT",14.167672702884,13.9825620389001,19.7585513078471,48.4238765928907,2.30449362843729,1.36284372904091,8.63642310459868,8.52358212860601,12.0445476548702,29.5185451690979,1.4047883822856,0.830771243540263,39.0413423170014
"Ulster Mid",3,62657,4853,7922,10665,21641,0,345,17231,"NAT",10.6833091181262,17.4393519130014,23.4777440232466,47.6401179941003,0,0.759476951525558,7.74534369663406,12.643439679525,17.0212426384921,34.5388384378441,0,0.550616850471615,27.5005186970331,64594,4509,5826,5876,21239,2995,397,23752,"NAT",11.0401057734685,14.264727486411,14.3871504823466,52.0028402135057,7.33313745653984,0.972038587728319,6.98052450692015,9.01941356782364,9.09682013809332,32.8807629191566,4.6366535591541,0.614608167941295,36.7712171409109
"Upper Bann",3,72402,11381,5747,16679,9305,955,355,27980,"LIB",25.6201881950385,12.9372833280807,37.5467110891,20.9468281482148,2.14983566701184,0.79915357255414,15.7191790282036,7.93762603243004,23.0366564459545,12.8518549211348,1.3190243363443,0.490317947018038,38.6453412889147,74732,10639,5276,14000,10237,1231,0,33349,"LIB",25.708624314332,12.7491965299761,33.8303167967523,24.7372109320252,2.97465142691443,0,14.2362040357544,7.05989402130279,18.7336080929187,13.6982818605149,1.64721939731307,0,44.6247925921961
"Uxbridge and South Ruislip",17,66159,17832,11261,9122,0,0,2515,25429,"CON",43.7809968082494,27.6479253621409,22.3962681070464,0,0,6.17480972256322,26.953248991067,17.0211157967926,13.7879955863904,0,0,3.8014480267235,38.4361915990266,71168,21758,10542,8995,0,0,3781,26092,"CON",48.2695891383441,23.3871683379182,19.955186795634,0,0,8.38805572810365,30.5727293165468,14.8128372302158,12.6391074640288,0,0,5.31278102517986,36.6625449640288
"Vale of Clwyd",12,52518,10375,14963,3825,2366,0,1124,19865,"LAB",31.773497075307,45.8242734205127,11.7140844639084,7.2458885860411,0,3.44225645423085,19.7551315739366,28.4911839750181,7.28321718268022,4.50512205339122,0,2.14021859172093,37.825126623253,55781,12508,15017,4472,2068,827,642,20247,"LAB",35.2000900545956,42.2609331907469,12.5851297349018,5.81977824055834,2.32734845500084,1.80672032419654,22.4234058191857,26.9213531489217,8.01706674315627,3.70735555117334,1.48258367544504,1.15092952797548,36.2973055341424
"Vale of Glamorgan",12,68245,17398,19321,6098,2514,0,1430,21484,"LAB",37.206218857595,41.3186202177028,13.0407818481213,5.37627510104574,0,3.05810397553517,25.4934427430581,28.311231592058,8.93545314675068,3.68378635797494,0,2.0953916037805,31.4806945563778,70262,20341,16034,7403,2667,1529,693,21595,"CON",41.7962890665132,32.9463496825364,15.2115396469887,5.48009945137362,3.14175930301847,1.42396284956952,28.9502149099086,22.820301158521,10.5362785004697,3.79579288947084,2.17614073040904,0.986308388602659,30.7349634226182
"Vauxhall",17,72102,5021,17540,9388,0,0,1869,38284,"LAB",14.8471228339937,51.8658702466142,27.7603643030339,0,0,5.52664261635815,6.96374580455466,24.3266483592688,13.0204432609359,0,0,2.59216110510111,53.0970014701395,74811,9301,21498,10847,0,0,1545,31620,"LAB",21.5345789632099,49.7742585260818,25.1140283855433,0,0,3.57713412516497,12.4326636457205,28.7364157677347,14.499204662416,0,0,2.06520431487348,42.2665116092553
"Wakefield",7,68142,11865,17564,8167,0,0,2365,28181,"LAB",29.6914491629339,43.9528540326819,20.4374264908286,0,0,5.91827031355572,17.4121687065246,25.7755862757184,11.9852660620469,0,0,3.47069355170086,41.3562854040093,70834,15841,17454,7256,0,0,3893,26390,"LAB",35.6426064260643,39.2718927189272,16.3261632616326,0,0,8.75933759337593,22.363554225372,24.6407092639128,10.2436682948866,0,0,5.49594827342801,37.2561199424005
"Wallasey",5,66021,11799,20675,4880,0,0,841,27826,"LAB",30.891477942139,54.1301217436837,12.7765414321246,0,0,2.20185888205262,17.8715863134457,31.3157934596568,7.39158752518138,0,0,1.27383711243392,42.1471955892822,65915,13071,21578,5693,0,0,1312,24261,"LAB",31.3799395016085,51.8029480962212,13.6673548758823,0,0,3.14975752628799,19.8300841993476,32.7360995221118,8.63688083137374,0,0,1.99044223621331,36.8064932109535
"Walsall North",9,63625,9191,16304,4267,0,76,3921,29866,"LAB",27.2253325039249,48.2952694096389,12.6395924049883,0,0.225125151811369,11.6146805296365,14.44557956778,25.6251473477407,6.70648330058939,0,0.119449901768173,6.16267190569745,46.9406679764244,65183,12395,13385,4754,0,2930,2723,28996,"LAB",34.2526321607207,36.9884212562522,13.1373145052091,0,8.09683035344184,7.52480172437616,19.0156942761149,20.5344951904638,7.29331267354985,0,4.49503704953746,4.17746958562815,44.4839912247058
"Walsall South",9,63501,10722,18297,3266,0,1756,3181,26279,"LAB",28.805545107732,49.1564128741067,8.7743807425716,0,4.71764010531406,8.54602117027564,16.8847734681344,28.8137194689847,5.1432260909277,0,2.76531078250736,5.00936993118219,41.3836002582636,64830,14456,16211,5880,0,0,4335,23948,"LAB",35.3603052688225,39.6531480847317,14.3828579815078,0,0,10.6036886649381,22.2983186796236,25.0053987351535,9.06987505784359,0,0,6.68671911152244,36.9396884158569
"Walthamstow",16,63080,6254,17324,9330,0,0,1537,28635,"LAB",18.156481347075,50.2946726665699,27.0866598925824,0,0,4.46218609377268,9.9143944197844,27.4635383639822,14.7907419150285,0,0,2.43658845909956,45.3947368421053,64625,5734,21252,11774,0,0,2234,23631,"LAB",13.9874127921159,51.8417329365273,28.7212762843343,0,0,5.44957798702249,8.87272727272727,32.8851063829787,18.2189555125725,0,0,3.4568665377176,36.5663442940039
"Wansbeck",4,63095,5516,20314,9735,0,0,1244,26286,"LAB",14.9854655111522,55.1875899915781,26.4473362492869,0,0,3.37960824798283,8.74237261272684,32.1958950788494,15.4291148268484,0,0,1.97163008162295,41.6609873999525,63045,6714,17548,10517,0,0,3494,24772,"LAB",17.5423928095524,45.8495545162386,27.4789015755232,0,0,9.12915109868576,10.6495360456817,27.8340867634229,16.681735268459,0,0,5.54207312237291,39.2925688000634
"Wantage",15,76232,22420,12399,14394,0,0,2745,24274,"CON",43.1502367296663,23.8635051387659,27.7031448477617,0,0,5.28311328380615,29.410221429321,16.2648231713716,18.8818344002519,0,0,3.60085003672998,31.8422709623255,80456,29284,7855,15737,0,0,3465,24115,"CON",51.9763582471025,13.9418895653254,27.9317016027405,0,0,6.15005058483165,36.3975340558815,9.76310032812966,19.559759371582,0,0,4.30670179974147,29.9729044446654
"Warley",9,60953,7998,19084,4605,0,39,3044,26183,"LAB",23.0025884383089,54.8863963186655,13.244176013805,0,0.112165660051769,8.75467356916882,13.1215854838974,31.3093695142159,7.55500139451709,0,0.0639837251652913,4.99401177956786,42.9560481026365,63106,9484,20240,5929,0,0,2617,24836,"LAB",24.7818134308858,52.8873791481578,15.4925529135093,0,0,6.83825450744709,15.0286819002947,32.0730199980984,9.39530314074731,0,0,4.14699077742211,39.3560041834374
"Warrington North",11,72162,9191,21235,7541,0,0,2026,32169,"LAB",22.9815217663091,53.0967919385892,18.8557997649589,0,0,5.06588653014277,12.7366203819185,29.4268451539591,10.4500983897342,0,0,2.80757185222139,44.5788642221668,71601,13364,20135,9196,0,0,1516,27390,"LAB",30.2277713691163,45.5429644206193,20.8002533306191,0,0,3.42901087964534,18.6645437912878,28.1211156268767,12.8433960419547,0,0,2.11728886468066,38.2536556752001
"Warrington South",11,76914,15694,19369,11269,0,0,889,29693,"LAB",33.2352131466932,41.0177675186887,23.8643823722496,0,0,1.88263696236844,20.4046077437138,25.1826715552435,14.6514288686065,0,0,1.15583638869387,38.6054554437424,80506,19641,18088,15094,0,0,2051,25632,"CON",35.7929073878339,32.962787476765,27.5066516018515,0,0,3.73765353354959,24.3969393585571,22.4678905920056,18.7489131244876,0,0,2.54763620102849,31.8386207239212
"Warwick and Leamington",10,64949,14367,20144,6994,0,0,2313,21131,"LAB",32.787895385458,45.9719749874481,15.9614770185768,0,0,5.27865260851705,22.1204329550878,31.0151041586476,10.7684490908251,0,0,3.56125575451508,32.5347580409244,67800,20876,17363,8977,0,0,1816,18768,"CON",42.5762767172459,35.4115679556208,18.3084516234296,0,0,3.7037037037037,30.7905604719764,25.6091445427729,13.240412979351,0,0,2.67846607669617,27.6814159292035
"Warwickshire North",10,69292,14115,20284,6001,0,0,2711,26181,"LAB",32.7410637656283,47.0506367284452,13.9198812368073,0,0,6.28841826911925,20.3703169197021,29.2732205738036,8.66045142296369,0,0,3.9124285631819,37.7835825203487,70143,18993,18939,5481,0,0,3852,22878,"CON",40.1840685496668,40.069819105046,11.5963186290067,0,0,8.14979371628054,27.0775415936016,27.0005560070142,7.8140370386211,0,0,5.4916385099012,32.6162268508618
"Washington and Sunderland West",4,68220,5400,23430,4463,0,0,2560,32367,"LAB",15.0615011296126,65.3501799012635,12.4480517669372,0,0,7.14026720218671,7.9155672823219,34.3447669305189,6.54206977425975,0,0,3.75256523013779,47.4450307827617,68910,8157,19615,6382,0,0,3180,31576,"LAB",21.8487169871967,52.5392403707077,17.0943376011143,0,0,8.51770504098141,11.8371789290379,28.4646640545639,9.26135539108983,0,0,4.61471484545059,45.8220867798578
"Watford",14,76261,14631,16572,15425,0,0,2759,26874,"LAB",29.6252050134651,33.5553890699982,31.2329155445765,0,0,5.58649037196023,19.1854289872936,21.7306355804409,20.2265902623884,0,0,3.61783873801812,35.239506431859,80798,19291,14750,17866,0,0,3301,25590,"CON",34.9423996522243,26.7171424431242,32.3612519924649,0,0,5.97920591218664,23.8755909799747,18.2554023614446,22.1119334636996,0,0,4.08549716577143,31.6715760291096
"Waveney",13,77033,16581,22454,7494,0,0,3067,27437,"LAB",33.432131623518,45.2738124042261,15.1100895233487,0,0,6.18396644890717,21.5245414302961,29.1485467267275,9.72829826178391,0,0,3.98141056430361,35.6172030168889,78532,20571,19802,6811,0,0,3957,27391,"CON",40.2240863495043,38.7204004614693,13.3180813828435,0,0,7.73743180618291,26.1944175622676,25.2151988998115,8.67289767228646,0,0,5.03871033464066,34.8787755309937
"Wealden",20,74345,25049,8873,12459,0,0,3931,24033,"CON",49.7873270790269,17.6359516616314,24.7634759103196,0,0,7.8132453490221,33.6929181518596,11.9348981101621,16.7583563117896,0,0,5.28751092877799,32.3263164974107,76537,31090,5266,13911,0,0,4702,21568,"CON",56.5591515217668,9.57994505994288,25.3069912132293,0,0,8.55391220506104,40.620876177535,6.88033238825666,18.1755229496845,0,0,6.14343389471759,28.1798345898062
"Weaver Vale",11,67649,12500,17550,7865,0,0,921,28813,"LAB",32.1866309609641,45.1900298691935,20.2518282006386,0,0,2.37151096920383,18.4777306390338,25.9427338172035,11.6261881180801,0,0,1.36143919348401,42.5919082321986,66538,16953,15962,8196,0,0,2879,22548,"CON",38.5383041600364,36.2855194362355,18.6315071607183,0,0,6.54466924300977,25.4786738405122,23.9892993477411,12.3177733024738,0,0,4.32685082208663,33.8874026871863
"Wellingborough",13,74070,21306,20626,5819,0,0,1525,24794,"CON",43.2380875071029,41.8581053656953,11.8089942365452,0,0,3.09481289065671,28.7646820575132,27.8466315647361,7.85608208451465,0,0,2.05886323747806,33.4737410557581,76857,24918,13131,8848,0,0,4764,25196,"CON",48.2336772420201,25.4176264493525,17.1270397398424,0,0,9.22165656878496,32.4212498536243,17.0849759943792,11.5122890562994,0,0,6.19852453257348,32.7829605631237
